iso,year0,horizon,dev0,ry0,g_house,g_rent,r_house,r_eq,r_bond,infl,tercile
GBR,2005,15,0.4047034023589675,0.02373397909104824,0.002975153406927689,-0.0015630681291817928,0.029412990315760945,0.029565547104617673,0.033071962274282996,0.022362280313612537,2.0
GBR,1899,20,,0.03511824831366539,-0.024387887659595205,-0.03380322412247992,0.010895719443949625,0.006965915784151955,-0.045615081773543675,0.04702611067107987,
GBR,1900,20,,0.030470898374915123,-0.04037512354827928,-0.03899480952709153,-0.00562685756753134,-0.01415273354031421,-0.05347300970368307,0.0519320005288455,
GBR,1901,20,,0.03139900043606758,-0.036320194798198,-0.02584981731360328,-0.0010596126095313574,-0.01220327187701542,-0.04091959951850932,0.04695176540801671,
GBR,1902,20,,0.03516557440161705,-0.02154412942422684,-0.01675146713978883,0.014433659855074055,0.004060223780312899,-0.027414519299401974,0.03908624566010621,
GBR,1903,20,,0.03498253971338272,-0.016711066581189076,-0.015337536908040156,0.019493169153973033,0.006995808141972315,-0.020815574285432015,0.03566977782948633,
GBR,1904,20,,0.03633687272667885,-0.012373383404206403,-0.015471968001745414,0.023881123269480664,0.011200400813544897,-0.01908358845994096,0.03540972209833315,
GBR,1905,20,,0.039771419018507004,-0.0023811956373733993,-0.015278940755365499,0.03378487685176523,0.01312417642141206,-0.020606394679894002,0.03535813345791228,
GBR,1906,20,,0.043347716331481934,0.009927358283279068,-0.014217571758913842,0.04569921044199354,0.012107734578579388,-0.018288074746030558,0.034942408228106014,
GBR,1907,20,,0.03658246248960495,-0.00010456160602400002,-0.011868317269021616,0.034925514542462954,0.018204875016367916,-0.013104513033728615,0.03306975840313253,
GBR,1908,20,,0.040482599288225174,0.0013856088098983445,-0.0112804101807485,0.03601274247584474,0.024116028921360222,-0.011608398482017002,0.03265702358798439,
GBR,1909,20,-0.04158005463577119,0.03843047469854355,-0.010925286265588856,-0.011830057292025135,0.02324188229877122,0.011676517136128828,-0.012600326847779897,0.031932957141187046,1.0
GBR,1910,20,0.08097926510507136,0.033814605325460434,-0.016041336909504877,-0.008662764994099693,0.018216805071858966,0.010302985461940306,-0.0039730794719621265,0.030007146064300327,1.0
GBR,1911,20,0.06158039214128541,0.03434453532099724,-0.011606059318899057,-0.005480120176930689,0.02302938824649181,0.0004631687572631549,-0.002116443179430716,0.02769473315579929,1.0
GBR,1912,20,-0.03231705794022588,0.037797439843416214,-0.009313236396155276,-0.0026963364481014168,0.025667742564143836,0.016418074245431846,0.017387064626920523,0.02482619450092316,1.0
GBR,1913,20,-0.08937283420217401,0.04021589457988739,-0.006406825220020115,-0.0012910206528214069,0.028891533774600298,0.03045546670004562,0.020527883139869196,0.02394442339807168,0.0
GBR,1914,20,-0.22350218384709253,0.046532683074474335,-0.0008542542980626976,-0.0015768882582336548,0.03460821640214329,0.037127361356832145,0.03066950748157571,0.02409825746549754,0.0
GBR,1915,20,-0.034281452482409325,0.03857669234275818,-0.004102009848414236,0.003431202161374985,0.03155587184961206,0.048393631668853576,0.03302656902839263,0.01844006180573965,1.0
GBR,1916,20,-0.001441603319589202,0.03733297809958458,0.002757144585332936,0.010766110497598387,0.03898199959921689,0.06743632143985501,0.05331297109225286,0.010356065980591689,1.0
GBR,1917,20,0.14483796467363907,0.032040923833847046,0.00017213514151208768,0.016827989512426266,0.03692962266403543,0.06534087178978853,0.05671970459485243,0.0007377064422495749,2.0
GBR,1918,20,0.30377905045597897,0.026973774656653404,-0.0010757884673178965,0.02418744403692254,0.036510059426958064,0.059560982003022955,0.05886205706759884,-0.008376163818880733,2.0
GBR,1926,20,0.28749696125562707,0.02671683020889759,0.008410919214607883,0.019012276056732436,,0.04734879621307675,0.04562747690690183,0.01914500678922626,2.0
GBR,1927,20,0.20202879432491017,0.0288720540702343,0.01831333010641961,0.022634580854476238,,0.036908918139513025,0.02924110382496159,0.023841381971182685,2.0
GBR,1928,20,0.11427161933145591,0.031383708119392395,0.016553581177371615,0.017030548811145026,,0.02315375270715081,0.022682289552072854,0.02780021993275361,2.0
GBR,1929,20,-0.0684779907583315,0.03773345425724983,0.028245052999991693,0.024835693069817467,,0.026135142213193907,0.016861642671792465,0.029685694954693087,1.0
GBR,1930,20,-0.10875498775526182,0.039264097809791565,0.027295497029772575,0.02399954316754547,,0.030606643577613557,0.009239539973494137,0.03313246396168412,0.0
GBR,1931,20,-0.1028316787376462,0.03886203467845917,0.024166577516623086,0.020307305135092064,,0.039574874506034474,-0.002149615927927062,0.03990017210701713,0.0
GBR,1932,20,-0.20156078630484764,0.043180081993341446,0.02087172843078728,0.015929809494443614,,0.01780179292954509,-0.0254798064063273,0.04655314400699595,0.0
GBR,1933,20,-0.2293113441781025,0.04456612095236778,0.018374165975924724,0.020275073805728197,,0.01492246421001453,-0.023440642363612874,0.049531262076697224,0.0
GBR,1934,20,-0.25094869570200995,0.04586419090628624,0.017760295808295527,0.0244877442669875,,0.027282622102044796,-0.033557660443829684,0.050721080138781405,0.0
GBR,1935,20,-0.2173289720599918,0.04485180228948593,0.01650993283997206,0.024361259688981184,,0.02367740814910957,-0.03921778935625231,0.05295561404128368,0.0
GBR,1936,20,-0.18324508518565352,0.04377143457531929,0.01748243957092347,0.027164669542247548,,0.007676375140007741,-0.04287671843297325,0.05524106916885052,0.0
